freq_mhz,probability,is_eti,center_channel
6897.271347045898,1.0,True,6817792
6898.553085327148,1.0,True,7276544
6900.029373168945,0.994,True,7804928
6900.075149536133,0.998,True,7821312
6900.201034545898,1.0,True,7866368
6903.130722045898,1.0,True,526336
6906.060409545898,1.0,True,1574912
6906.209182739258,0.998,True,1628160
6906.357955932617,0.997,True,1681408
6906.369400024414,1.0,True,1685504
6908.990097045898,1.0,True,2623488
6911.919784545898,1.0,True,3672064
6913.956832885742,1.0,True,4401152
6914.059829711914,0.998,True,4438016
6914.174270629883,0.997,True,4478976
6914.18571472168,1.0,True,4483072
6914.849472045898,1.0,True,4720640
6917.779159545898,1.0,True,5769216
6919.884872436523,0.999,True,6522880
6920.708847045898,1.0,True,6817792
6921.773147583008,0.998,True,7198720
6921.841812133789,1.0,True,7223296
6921.990585327148,1.0,True,7276544
6923.638534545898,1.0,True,7866368
6924.920272827148,1.0,True,8325120
6925.069046020508,0.998,True,8378368
6926.568222045898,1.0,True,526336
6927.998733520508,0.998,True,1038336
6929.497909545898,1.0,True,1574912
6929.795455932617,0.998,True,1681408
6929.806900024414,1.0,True,1685504
6932.427597045898,1.0,True,2623488
6933.354568481445,0.925,True,2955264
6935.357284545898,1.0,True,3672064
6937.062454223633,0.985,True,4282368
6937.394332885742,0.995,True,4401152
6937.44010925293,0.976,True,4417536
6937.462997436523,1.0,True,4425728
6937.588882446289,0.999,True,4470784
6937.611770629883,1.0,True,4478976
6937.62321472168,1.0,True,4483072
6937.634658813477,0.91,True,4487168
6937.646102905273,0.999,True,4491264
6937.65754699707,1.0,True,4495360
6937.668991088867,1.0,True,4499456
6937.909317016602,0.91,True,4585472
6938.115310668945,1.0,True,4659200
6938.286972045898,1.0,True,4720640
6939.500045776367,1.0,True,5154816
6941.216659545898,1.0,True,5769216
6944.146347045898,1.0,True,6817792
6945.210647583008,0.997,True,7198720
6945.428085327148,0.999,True,7276544
6947.076034545898,1.0,True,7866368
