freq_mhz,probability,center_channel
6882.004928588867,0.988,43296768
6882.039260864258,0.988,43309056
6882.062149047852,0.988,43317248
6882.096481323242,0.988,43329536
6882.119369506836,0.988,43337728
6882.216644287109,0.988,43372544
6882.8460693359375,0.988,43597824
6883.418273925781,0.988,43802624
6883.4869384765625,0.988,43827200
6883.492660522461,0.988,43829248
6883.864593505859,0.988,43962368
6883.916091918945,0.988,43980800
6884.087753295898,0.988,44042240
6884.276580810547,0.988,44109824
6884.619903564453,0.988,44232704
6884.665679931641,0.988,44249088
6886.302185058594,0.988,44834816
6886.319351196289,0.988,44840960
6887.01171875,0.988,45088768
6908.915710449219,0.988,52928512
6909.447860717773,0.988,53118976
6916.073989868164,0.988,55490560
6917.069625854492,0.988,55846912
6917.378616333008,0.988,55957504
6917.704772949219,0.988,56074240
6917.796325683594,0.988,56107008
6917.84782409668,0.988,56125440
6918.311309814453,0.988,56291328
6919.667434692383,0.988,56776704
6919.684600830078,0.988,56782848
6920.943450927734,0.988,57233408
6922.499847412109,0.988,57790464
6922.866058349609,0.988,57921536
6924.130630493164,0.988,58374144
6926.161956787109,0.988,59101184
6926.74560546875,0.988,59310080
6926.831436157227,0.988,59340800
6927.334976196289,0.988,59521024
6930.751037597656,0.988,60743680
6930.825424194336,0.988,60770304
6932.038497924805,0.988,61204480
6932.227325439453,0.988,61272064
6932.484817504883,0.988,61364224
6932.49626159668,0.988,61368320
6932.547760009766,0.988,61386752
6932.553482055664,0.988,61388800
6932.593536376953,0.988,61403136
6932.667922973633,0.988,61429760
6932.816696166992,0.988,61483008
6933.148574829102,0.988,61601792
6933.280181884766,0.988,61648896
6933.400344848633,0.988,61691904
6933.715057373047,0.988,61804544
6933.926773071289,0.988,61880320
6934.785079956055,0.988,62187520
6872.494888305664,0.987,39892992
6875.052642822266,0.987,40808448
6875.230026245117,0.987,40871936
6875.270080566406,0.987,40886272
6875.745010375977,0.987,41056256
6875.762176513672,0.987,41062400
6875.91667175293,0.987,41117696
6876.111221313477,0.987,41187328
6876.980972290039,0.987,41498624
6877.427291870117,0.987,41658368
6877.701950073242,0.987,41756672
6877.736282348633,0.987,41768960
6877.759170532227,0.987,41777152
6881.650161743164,0.987,43169792
6881.661605834961,0.987,43173888
6881.667327880859,0.987,43175936
6881.9305419921875,0.987,43270144
6882.159423828125,0.987,43352064
6882.188034057617,0.987,43362304
6882.222366333008,0.987,43374592
6882.302474975586,0.987,43403264
6882.348251342773,0.987,43419648
6882.588577270508,0.987,43505664
6882.868957519531,0.987,43606016
6882.880401611328,0.987,43610112
6883.481216430664,0.987,43825152
6883.624267578125,0.987,43876352
6884.099197387695,0.987,44046336
6884.700012207031,0.987,44261376
6884.70573425293,0.987,44263424
6886.3250732421875,0.987,44843008
6886.330795288086,0.987,44845056
6909.1217041015625,0.987,53002240
6909.545135498047,0.987,53153792
6909.768295288086,0.987,53233664
6911.80534362793,0.987,53962752
6914.277267456055,0.987,54847488
6914.7979736328125,0.987,55033856
6915.39306640625,0.987,55246848
6915.953826904297,0.987,55447552
6916.176986694336,0.987,55527424
6916.514587402344,0.987,55648256
6917.029571533203,0.987,55832576
6917.075347900391,0.987,55848960
6917.258453369141,0.987,55914496
6919.1009521484375,0.987,56573952
6919.1925048828125,0.987,56606720
6919.552993774414,0.987,56735744
6920.130920410156,0.987,56942592
6921.052169799805,0.987,57272320
6921.372604370117,0.987,57387008
6921.521377563477,0.987,57440256
6921.641540527344,0.987,57483264
6922.293853759766,0.987,57716736
6923.043441772461,0.987,57985024
6923.117828369141,0.987,58011648
6928.496551513672,0.987,59936768
6929.291915893555,0.987,60221440
6932.158660888672,0.987,61247488
6932.233047485352,0.987,61274112
6932.599258422852,0.987,61405184
6932.86247253418,0.987,61499392
6933.07991027832,0.987,61577216
6934.922409057617,0.987,62236672
6935.506057739258,0.987,62445568
6872.391891479492,0.986,39856128
6875.046920776367,0.986,40806400
6875.241470336914,0.986,40876032
6875.6591796875,0.986,41025536
6875.7965087890625,0.986,41074688
6876.042556762695,0.986,41162752
6876.351547241211,0.986,41273344
6876.483154296875,0.986,41320448
6877.347183227539,0.986,41629696
6877.696228027344,0.986,41754624
6881.610107421875,0.986,43155456
6882.044982910156,0.986,43311104
6882.06787109375,0.986,43319296
6882.165145874023,0.986,43354112
6882.193756103516,0.986,43364352
6882.365417480469,0.986,43425792
6883.498382568359,0.986,43831296
6883.60710144043,0.986,43870208
6883.647155761719,0.986,43884544
6883.652877807617,0.986,43886592
6884.122085571289,0.986,44054528
6884.162139892578,0.986,44068864
6884.762954711914,0.986,44283904
6884.791564941406,0.986,44294144
6884.797286987305,0.986,44296192
6907.159042358398,0.986,52299776
6908.2977294921875,0.986,52707328
6909.001541137695,0.986,52959232
6911.799621582031,0.986,53960704
6913.029861450195,0.986,54401024
6913.504791259766,0.986,54571008
6913.7451171875,0.986,54657024
6913.762283325195,0.986,54663168
6914.191436767578,0.986,54816768
6915.335845947266,0.986,55226368
6915.639114379883,0.986,55334912
6915.86799621582,0.986,55416832
6915.959548950195,0.986,55449600
6916.01676940918,0.986,55470080
6917.023849487305,0.986,55830528
6917.8192138671875,0.986,56115200
6919.3756103515625,0.986,56672256
6921.424102783203,0.986,57405440
6921.864700317383,0.986,57563136
6922.408294677734,0.986,57757696
6922.700119018555,0.986,57862144
6922.751617431641,0.986,57880576
6924.29084777832,0.986,58431488
6925.893020629883,0.986,59004928
6926.837158203125,0.986,59342848
6929.463577270508,0.986,60282880
6929.927062988281,0.986,60448768
6931.386184692383,0.986,60971008
6931.632232666016,0.986,61059072
6932.124328613281,0.986,61235200
6932.13005065918,0.986,61237248
6932.461929321289,0.986,61356032
6932.707977294922,0.986,61444096
6933.177185058594,0.986,61612032
6934.201431274414,0.986,61978624
6934.584808349609,0.986,62115840
6934.676361083984,0.986,62148608
6934.7564697265625,0.986,62177280
6872.380447387695,0.985,39852032
6874.549102783203,0.985,40628224
6875.264358520508,0.985,40884224
6875.390243530273,0.985,40929280
6875.830841064453,0.985,41086976
6875.876617431641,0.985,41103360
6876.357269287109,0.985,41275392
6876.64909362793,0.985,41379840
6876.677703857422,0.985,41390080
6877.272796630859,0.985,41603072
6877.455902099609,0.985,41668608
6881.936264038086,0.985,43272192
6882.153701782227,0.985,43350016
6882.3883056640625,0.985,43433984
6883.675765991211,0.985,43894784
6884.26513671875,0.985,44105728
6884.476852416992,0.985,44181504
6909.779739379883,0.985,53237760
6911.496353149414,0.985,53852160
6912.549209594727,0.985,54228992
6913.968276977539,0.985,54736896
6913.985443115234,0.985,54743040
6914.202880859375,0.985,54820864
6914.260101318359,0.985,54841344
6915.295791625977,0.985,55212032
6915.633392333984,0.985,55332864
6915.845108032227,0.985,55408640
6916.571807861328,0.985,55668736
6916.96662902832,0.985,55810048
6917.012405395508,0.985,55826432
6917.281341552734,0.985,55922688
6918.482971191406,0.985,56352768
6918.488693237305,0.985,56354816
6919.186782836914,0.985,56604672
6922.860336303711,0.985,57919488
6923.089218139648,0.985,58001408
6924.210739135742,0.985,58402816
6926.8829345703125,0.985,59359232
6929.000091552734,0.985,60116992
6930.11589050293,0.985,60516352
6932.490539550781,0.985,61366272
6933.211517333984,0.985,61624320
6933.560562133789,0.985,61749248
6933.640670776367,0.985,61777920
6934.230041503906,0.985,61988864
6936.37580871582,0.985,62756864
6872.889709472656,0.984,40034304
6874.623489379883,0.984,40654848
6875.785064697266,0.984,41070592
6875.865173339844,0.984,41099264
6881.615829467773,0.984,43157504
6881.638717651367,0.984,43165696
6881.6558837890625,0.984,43171840
6882.657241821289,0.984,43530240
6883.876037597656,0.984,43966464
6883.893203735352,0.984,43972608
6884.270858764648,0.984,44107776
6884.757232666016,0.984,44281856
6907.1990966796875,0.984,52314112
6910.151672363281,0.984,53370880
6913.19580078125,0.984,54460416
6914.076995849609,0.984,54775808
6914.265823364258,0.984,54843392
6915.83366394043,0.984,55404544
6916.457366943359,0.984,55627776
6917.235565185547,0.984,55906304
6917.275619506836,0.984,55920640
6919.409942626953,0.984,56684544
6921.258163452148,0.984,57346048
6922.362518310547,0.984,57741312
6924.359512329102,0.984,58456064
6925.669860839844,0.984,58925056
6925.898742675781,0.984,59006976
6927.025985717773,0.984,59410432
6928.479385375977,0.984,59930624
6929.961395263672,0.984,60461056
6931.986999511719,0.984,61186048
6931.992721557617,0.984,61188096
6932.061386108398,0.984,61212672
6932.1014404296875,0.984,61227008
6932.479095458984,0.984,61362176
6932.673645019531,0.984,61431808
6932.736587524414,0.984,61454336
6932.8338623046875,0.984,61489152
6932.999801635742,0.984,61548544
6933.772277832031,0.984,61825024
6934.035491943359,0.984,61919232
6872.397613525391,0.983,39858176
6875.029754638672,0.983,40800256
6875.21858215332,0.983,40867840
6875.624847412109,0.983,41013248
6876.025390625,0.983,41156608
6876.09977722168,0.983,41183232
6876.174163818359,0.983,41209856
6877.118301391602,0.983,41547776
6877.364349365234,0.983,41635840
6877.421569824219,0.983,41656320
6882.147979736328,0.983,43347968
6882.645797729492,0.983,43526144
6883.881759643555,0.983,43968512
6884.436798095703,0.983,44167168
6917.350006103516,0.983,55947264
6918.334197998047,0.983,56299520
6918.391418457031,0.983,56320000
6923.323822021484,0.983,58085376
6923.438262939453,0.983,58126336
6923.764419555664,0.983,58243072
6929.852676391602,0.983,60422144
6930.51643371582,0.983,60659712
6930.745315551758,0.983,60741632
6931.603622436523,0.983,61048832
6931.609344482422,0.983,61050880
6931.700897216797,0.983,61083648
6932.931137084961,0.983,61523968
6933.039855957031,0.983,61562880
6933.142852783203,0.983,61599744
6933.205795288086,0.983,61622272
6934.235763549805,0.983,61990912
6934.5733642578125,0.983,62111744
6935.008239746094,0.983,62267392
6875.081253051758,0.982,40818688
6875.201416015625,0.982,40861696
6875.642013549805,0.982,41019392
6876.002502441406,0.982,41148416
6876.145553588867,0.982,41199616
6876.362991333008,0.982,41277440
6876.843643188477,0.982,41449472
6877.278518676758,0.982,41605120
6877.495956420898,0.982,41682944
6877.501678466797,0.982,41684992
6877.78205871582,0.982,41785344
6881.730270385742,0.982,43198464
6882.382583618164,0.982,43431936
6883.103561401367,0.982,43689984
6883.950424194336,0.982,43993088
6884.133529663086,0.982,44058624
6884.150695800781,0.982,44064768
6884.202194213867,0.982,44083200
6884.4024658203125,0.982,44154880
6884.419631958008,0.982,44161024
6904.217910766602,0.982,51247104
6907.359313964844,0.982,52371456
6913.264465332031,0.982,54484992
6913.876724243164,0.982,54704128
6917.018127441406,0.982,55828480
6917.372894287109,0.982,55955456
6919.415664672852,0.982,56686592
6921.292495727539,0.982,57358336
6921.6644287109375,0.982,57491456
6922.694396972656,0.982,57860096
6925.887298583984,0.982,59002880
6929.188919067383,0.982,60184576
6932.044219970703,0.982,61206528
6932.204437255859,0.982,61263872
6933.285903930664,0.982,61650944
6934.51042175293,0.982,62089216
6934.853744506836,0.982,62212096
6875.012588500977,0.981,40794112
6875.098419189453,0.981,40824832
6875.189971923828,0.981,40857600
6875.2471923828125,0.981,40878080
6875.281524658203,0.981,40890368
6875.384521484375,0.981,40927232
6875.653457641602,0.981,41023488
6876.168441772461,0.981,41207808
6876.4373779296875,0.981,41304064
6877.850723266602,0.981,41809920
6878.136825561523,0.981,41912320
6882.342529296875,0.981,43417600
6883.42399597168,0.981,43804672
6883.475494384766,0.981,43823104
6883.870315551758,0.981,43964416
6883.89892578125,0.981,43974656
6883.904647827148,0.981,43976704
6883.938980102539,0.981,43988992
6883.9447021484375,0.981,43991040
6884.167861938477,0.981,44070912
6884.253692626953,0.981,44101632
6884.282302856445,0.981,44111872
6886.290740966797,0.981,44830720
6909.115982055664,0.981,53000192
6913.024139404297,0.981,54398976
6913.544845581055,0.981,54585344
6913.550567626953,0.981,54587392
6913.979721069336,0.981,54740992
6917.14973449707,0.981,55875584
6917.252731323242,0.981,55912448
6919.095230102539,0.981,56571904
6919.547271728516,0.981,56733696
6922.087860107422,0.981,57643008
6923.461151123047,0.981,58134528
6927.546691894531,0.981,59596800
6932.501983642578,0.981,61370368
6932.782363891602,0.981,61470720
6933.5662841796875,0.981,61751296
6933.669281005859,0.981,61788160
6874.989700317383,0.98,40785920
6875.086975097656,0.98,40820736
6875.092697143555,0.98,40822784
6875.195693969727,0.98,40859648
6875.275802612305,0.98,40888320
6875.630569458008,0.98,41015296
6875.636291503906,0.98,41017344
6876.8035888671875,0.98,41435136
6877.1240234375,0.98,41549824
6877.181243896484,0.98,41570304
6877.238464355469,0.98,41590784
6877.547454833984,0.98,41701376
6877.684783935547,0.98,41750528
6881.673049926758,0.98,43177984
6881.678771972656,0.98,43180032
6882.2967529296875,0.98,43401216
6882.914733886719,0.98,43622400
6883.338165283203,0.98,43773952
6883.401107788086,0.98,43796480
6883.441162109375,0.98,43810816
6884.413909912109,0.98,44158976
6909.367752075195,0.98,53090304
6909.373474121094,0.98,53092352
6913.779449462891,0.98,54669312
6913.8824462890625,0.98,54706176
6915.839385986328,0.98,55406592
6916.737747192383,0.98,55728128
6916.9036865234375,0.98,55787520
6917.172622680664,0.98,55883776
6917.424392700195,0.98,55973888
6917.561721801758,0.98,56023040
6924.205017089844,0.98,58400768
6927.392196655273,0.98,59541504
6927.540969848633,0.98,59594752
6930.075836181641,0.98,60502016
6932.702255249023,0.98,61442048
6934.2071533203125,0.98,61980672
6934.859466552734,0.98,62214144
6936.467361450195,0.98,62789632
6875.601959228516,0.979,41005056
6875.905227661133,0.979,41113600
6876.031112670898,0.979,41158656
6876.139831542969,0.979,41197568
6876.156997680664,0.979,41203712
6876.179885864258,0.979,41211904
6876.494598388672,0.979,41324544
6876.969528198242,0.979,41494528
6877.112579345703,0.979,41545728
6877.284240722656,0.979,41607168
6877.330017089844,0.979,41623552
6877.467346191406,0.979,41672704
6877.679061889648,0.979,41748480
6878.159713745117,0.979,41920512
6881.598663330078,0.979,43151360
6881.941986083984,0.979,43274240
6882.228088378906,0.979,43376640
6882.233810424805,0.979,43378688
6882.2509765625,0.979,43384832
6882.291030883789,0.979,43399168
6882.416915893555,0.979,43444224
6884.144973754883,0.979,44062720
6884.2193603515625,0.979,44089344
6884.259414672852,0.979,44103680
6913.722229003906,0.979,54648832
6914.569091796875,0.979,54951936
6916.142654418945,0.979,55515136
6916.606140136719,0.979,55681024
6916.789245605469,0.979,55746560
6916.835021972656,0.979,55762944
6916.93229675293,0.979,55797760
6917.2698974609375,0.979,55918592
6918.105316162109,0.979,56217600
6922.562789916992,0.979,57812992
6922.814559936523,0.979,57903104
6926.67121887207,0.979,59283456
6929.6295166015625,0.979,60342272
6931.517791748047,0.979,61018112
6932.450485229492,0.979,61351936
6932.776641845703,0.979,61468672
6932.89680480957,0.979,61511680
6933.686447143555,0.979,61794304
6934.516143798828,0.979,62091264
6934.579086303711,0.979,62113792
6934.888076782227,0.979,62224384
6876.128387451172,0.978,41193472
6876.1627197265625,0.978,41205760
6876.963806152344,0.978,41492480
6877.129745483398,0.978,41551872
6877.776336669922,0.978,41783296
6878.142547607422,0.978,41914368
6881.724548339844,0.978,43196416
6881.81037902832,0.978,43227136
6881.816101074219,0.978,43229184
6881.982040405273,0.978,43288576
6882.17658996582,0.978,43358208
6882.319641113281,0.978,43409408
6882.920455932617,0.978,43624448
6883.080673217773,0.978,43681792
6883.349609375,0.978,43778048
6883.406829833984,0.978,43798528
6883.464050292969,0.978,43819008
6884.425354003906,0.978,44163072
6884.4482421875,0.978,44171264
6906.769943237305,0.978,52160512
6915.873718261719,0.978,55418880
6916.159820556641,0.978,55521280
6916.474533081055,0.978,55633920
6917.264175415039,0.978,55916544
6917.550277709961,0.978,56018944
6918.099594116211,0.978,56215552
6931.117248535156,0.978,60874752
6932.210159301758,0.978,61265920
6934.086990356445,0.978,61937664
6934.092712402344,0.978,61939712
6934.098434448242,0.978,61941760
6936.518859863281,0.978,62808064
6872.403335571289,0.977,39860224
6875.041198730469,0.977,40804352
6875.0640869140625,0.977,40812544
6875.378799438477,0.977,40925184
6875.619125366211,0.977,41011200
6876.837921142578,0.977,41447424
6877.055358886719,0.977,41525248
6877.192687988281,0.977,41574400
6877.461624145508,0.977,41670656
6877.816390991211,0.977,41797632
6881.987762451172,0.977,43290624
6881.99348449707,0.977,43292672
6882.010650634766,0.977,43298816
6882.170867919922,0.977,43356160
6882.239532470703,0.977,43380736
6882.405471801758,0.977,43440128
6883.45832824707,0.977,43816960
6884.139251708984,0.977,44060672
6884.225082397461,0.977,44091392
6884.328079223633,0.977,44128256
6907.181930541992,0.977,52307968
6909.247589111328,0.977,53047296
6913.115692138672,0.977,54431744
6916.0797119140625,0.977,55492608
6916.732025146484,0.977,55726080
6919.038009643555,0.977,56551424
6920.479965209961,0.977,57067520
6921.2982177734375,0.977,57360384
6924.697113037109,0.977,58576896
6931.695175170898,0.977,61081600
6931.746673583984,0.977,61100032
6934.424591064453,0.977,62058496
6934.979629516602,0.977,62257152
6874.480438232422,0.976,40603648
6874.531936645508,0.976,40622080
6875.03547668457,0.976,40802304
6875.18424987793,0.976,40855552
6875.355911254883,0.976,40916992
6876.340103149414,0.976,41269248
6876.849365234375,0.976,41451520
6877.2613525390625,0.976,41598976
6877.433013916016,0.976,41660416
6877.690505981445,0.976,41752576
6877.793502807617,0.976,41789440
6877.913665771484,0.976,41832448
6881.70166015625,0.976,43188224
6881.798934936523,0.976,43223040
6882.336807250977,0.976,43415552
6884.350967407227,0.976,44136448
6911.713790893555,0.976,53929984
