freq_mhz,probability,is_eti,center_channel
4849.6185302734375,0.918,True,22757376
4849.990463256836,0.939,True,22890496
4850.019073486328,0.927,True,22900736
4850.036239624023,0.921,True,22906880
4850.041961669922,0.914,True,22908928
4850.762939453125,0.917,True,23166976
4852.662658691406,0.95,True,23846912
4852.857208251953,0.966,True,23916544
4852.862930297852,0.98,True,23918592
4852.902984619141,0.954,True,23932928
4852.908706665039,0.961,True,23934976
4852.97737121582,0.985,True,23959552
4853.154754638672,0.995,True,24023040
4853.171920776367,0.973,True,24029184
4853.303527832031,0.937,True,24076288
4853.49235534668,0.926,True,24143872
4853.589630126953,0.984,True,24178688
4853.681182861328,0.902,True,24211456
4853.984451293945,0.914,True,24320000
4854.1046142578125,0.962,True,24363008
4854.133224487305,0.976,True,24373248
4854.425048828125,0.947,True,24477696
4854.465103149414,0.99,True,24492032
4854.62532043457,0.922,True,24549376
4854.865646362305,0.971,True,24635392
4854.985809326172,0.994,True,24678400
4855.048751831055,0.984,True,24700928
4855.054473876953,0.967,True,24702976
4855.060195922852,0.933,True,24705024
4855.163192749023,0.998,True,24741888
4856.16455078125,0.984,True,25100288
4856.170272827148,0.912,True,25102336
4856.2103271484375,0.985,True,25116672
4856.34765625,0.979,True,25165824
4856.42204284668,0.969,True,25192448
4856.525039672852,0.989,True,25229312
4856.5765380859375,0.981,True,25247744
4856.60514831543,0.966,True,25257984
4856.685256958008,0.991,True,25286656
4856.708145141602,0.975,True,25294848
4856.742477416992,0.979,True,25307136
4856.748199462891,0.965,True,25309184
4856.879806518555,0.967,True,25356288
4856.891250610352,0.948,True,25360384
4856.908416748047,0.933,True,25366528
4856.919860839844,0.927,True,25370624
4856.925582885742,0.945,True,25372672
4857.040023803711,0.975,True,25413632
4857.062911987305,0.942,True,25421824
4857.068634033203,0.956,True,25423872
4857.091522216797,0.927,True,25432064
4857.114410400391,0.902,True,25440256
4857.15446472168,0.936,True,25454592
4857.234573364258,0.922,True,25483264
4857.291793823242,0.951,True,25503744
4857.349014282227,0.949,True,25524224
4857.577896118164,0.94,True,25606144
4857.732391357422,0.948,True,25661440
4857.73811340332,0.964,True,25663488
4857.875442504883,0.978,True,25712640
4857.92121887207,0.973,True,25729024
4858.075714111328,0.926,True,25784320
4858.190155029297,0.965,True,25825280
4858.293151855469,0.933,True,25862144
4858.356094360352,0.999,True,25884672
4858.36181640625,1.0,True,25886720
4858.464813232422,0.922,True,25923584
4858.533477783203,0.998,True,25948160
4858.539199829102,0.987,True,25950208
4858.722305297852,0.91,True,26015744
4858.72802734375,0.944,True,26017792
4858.825302124023,0.901,True,26052608
4858.848190307617,0.977,True,26060800
4858.893966674805,0.992,True,26077184
4858.899688720703,0.994,True,26079232
4859.071350097656,0.98,True,26140672
4859.397506713867,0.947,True,26257408
4859.403228759766,0.96,True,26259456
4859.614944458008,0.99,True,26335232
4859.649276733398,0.928,True,26347520
4859.792327880859,0.92,True,26398720
4859.798049926758,0.924,True,26400768
4859.9639892578125,1.0,True,26460160
4859.981155395508,0.945,True,26466304
4860.038375854492,1.0,True,26486784
4860.078430175781,0.927,True,26501120
4860.370254516602,0.917,True,26605568
4860.48469543457,0.934,True,26646528
4860.519027709961,0.965,True,26658816
4860.553359985352,0.987,True,26671104
4860.599136352539,0.935,True,26687488
4860.953903198242,0.973,True,26814464
4860.976791381836,0.959,True,26822656
4861.011123657227,0.957,True,26834944
4861.199951171875,0.991,True,26902528
4861.262893676758,0.984,True,26925056
4861.268615722656,0.981,True,26927104
4861.371612548828,0.97,True,26963968
4861.445999145508,0.969,True,26990592
4861.491775512695,0.947,True,27006976
4861.497497558594,0.928,True,27009024
4861.54899597168,0.963,True,27027456
4861.554718017578,0.981,True,27029504
4861.65771484375,0.926,True,27066368
4862.166976928711,0.989,True,27248640
4862.224197387695,0.984,True,27269120
4862.321472167969,0.967,True,27303936
4862.46452331543,0.926,True,27355136
4862.49885559082,0.957,True,27367424
4862.561798095703,0.957,True,27389952
4862.601852416992,0.975,True,27404288
4862.996673583984,0.92,True,27545600
4863.139724731445,0.951,True,27596800
4863.151168823242,0.965,True,27600896
4863.202667236328,0.959,True,27619328
4863.208389282227,0.958,True,27621376
4863.517379760742,0.949,True,27731968
4863.740539550781,0.92,True,27811840
4863.74626159668,0.935,True,27813888
4863.872146606445,0.954,True,27858944
4864.284133911133,0.913,True,28006400
4864.301300048828,0.912,True,28012544
4864.335632324219,0.953,True,28024832
4864.684677124023,0.917,True,28149760
4864.764785766602,0.99,True,28178432
4864.850616455078,0.959,True,28209152
4864.925003051758,0.912,True,28235776
4864.930725097656,0.957,True,28237824
4865.153884887695,0.947,True,28317696
4865.165328979492,0.921,True,28321792
4865.24543762207,0.949,True,28350464
4865.354156494141,0.974,True,28389376
4865.39421081543,0.941,True,28403712
4865.480041503906,0.917,True,28434432
4865.571594238281,0.959,True,28467200
4865.645980834961,0.916,True,28493824
4865.754699707031,0.961,True,28532736
4865.863418579102,0.988,True,28571648
4866.075134277344,0.915,True,28647424
4866.229629516602,0.938,True,28702720
4869.571304321289,0.972,True,29898752
4869.599914550781,0.956,True,29908992
4869.60563659668,0.93,True,29911040
4869.857406616211,0.95,True,30001152
4869.886016845703,0.981,True,30011392
4870.046234130859,0.935,True,30068736
4870.109176635742,0.977,True,30091264
4870.143508911133,0.949,True,30103552
4870.183563232422,0.935,True,30117888
4870.366668701172,0.972,True,30183424
4870.509719848633,0.967,True,30234624
4870.612716674805,0.967,True,30271488
4871.745681762695,0.905,True,30676992
4871.757125854492,0.959,True,30681088
4871.762847900391,0.93,True,30683136
4871.808624267578,0.989,True,30699520
4871.83723449707,0.92,True,30709760
4871.842956542969,0.945,True,30711808
4871.8658447265625,0.962,True,30720000
4871.98600769043,0.933,True,30763008
4872.037506103516,0.903,True,30781440
4872.054672241211,0.966,True,30787584
4872.083282470703,0.945,True,30797824
4872.151947021484,0.91,True,30822400
4872.157669067383,0.919,True,30824448
4872.20344543457,0.973,True,30840832
4872.220611572266,0.92,True,30846976
4872.226333618164,0.962,True,30849024
4872.357940673828,0.975,True,30896128
4872.489547729492,0.971,True,30943232
4872.495269775391,0.926,True,30945280
4872.529602050781,0.986,True,30957568
4872.541046142578,0.979,True,30961664
4872.581100463867,0.92,True,30976000
4872.672653198242,0.968,True,31008768
4872.6898193359375,0.997,True,31014912
4872.695541381836,0.953,True,31016960
4872.712707519531,0.953,True,31023104
4872.71842956543,0.977,True,31025152
4872.867202758789,0.967,True,31078400
4872.958755493164,0.984,True,31111168
4873.061752319336,0.968,True,31148032
4873.096084594727,0.904,True,31160320
4873.153305053711,0.962,True,31180800
4873.159027099609,0.975,True,31182848
4873.227691650391,0.954,True,31207424
4873.233413696289,0.917,True,31209472
4873.30207824707,0.953,True,31234048
4873.473739624023,0.94,True,31295488
4873.479461669922,0.905,True,31297536
4873.5137939453125,0.947,True,31309824
4873.519515991211,0.954,True,31311872
4873.536682128906,0.9,True,31318016
4873.565292358398,0.966,True,31328256
4873.588180541992,0.965,True,31336448
4873.765563964844,0.955,True,31399936
4873.771286010742,0.953,True,31401984
4873.988723754883,0.936,True,31479808
4874.051666259766,0.973,True,31502336
4874.057388305664,0.963,True,31504384
4874.091720581055,0.957,True,31516672
4874.097442626953,0.915,True,31518720
4874.7039794921875,0.992,True,31735808
4874.829864501953,0.984,True,31780864
4874.875640869141,0.955,True,31797248
4874.892807006836,1.0,True,31803392
4874.909973144531,0.996,True,31809536
4875.68244934082,0.901,True,32086016
4875.688171386719,0.952,True,32088064
4876.243209838867,0.941,True,32286720
4876.426315307617,0.967,True,32352256
4876.500701904297,0.97,True,32378880
4877.610778808594,0.964,True,32776192
4877.616500854492,0.984,True,32778240
4877.713775634766,0.969,True,32813056
4877.719497680664,0.911,True,32815104
4877.753829956055,0.985,True,32827392
4878.217315673828,0.936,True,32993280
4878.835296630859,0.963,True,33214464
4879.207229614258,0.974,True,33347584
4879.430389404297,0.947,True,33427456
4879.561996459961,0.948,True,33474560
4879.567718505859,0.97,True,33476608
4879.916763305664,0.984,True,33601536
4881.032562255859,0.953,True,34000896
4886.594390869141,0.977,True,35991552
4887.023544311523,0.963,True,36145152
4887.029266357422,0.977,True,36147200
4887.166595458984,0.975,True,36196352
4887.172317504883,0.965,True,36198400
4889.066314697266,0.907,True,36876288
4890.302276611328,0.989,True,37318656
4893.546676635742,0.927,True,38479872
4894.702529907227,0.94,True,38893568
4894.708251953125,0.901,True,38895616
4898.198699951172,0.911,True,40144896
4898.513412475586,0.969,True,40257536
4899.016952514648,0.961,True,40437760
4899.131393432617,0.945,True,40478720
4899.26872253418,0.967,True,40527872
4899.274444580078,0.925,True,40529920
4899.343109130859,0.932,True,40554496
4899.354553222656,0.903,True,40558592
4899.66926574707,0.934,True,40671232
4900.075531005859,0.908,True,40816640
4900.115585327148,0.965,True,40830976
4900.527572631836,0.977,True,40978432
4904.269790649414,0.931,True,42317824
4904.521560668945,0.969,True,42407936
4904.5501708984375,0.981,True,42418176
4904.555892944336,0.976,True,42420224
4904.664611816406,0.915,True,42459136
4904.727554321289,0.918,True,42481664
4904.767608642578,0.994,True,42496000
4904.801940917969,0.907,True,42508288
4904.813385009766,0.971,True,42512384
4904.910659790039,0.987,True,42547200
4904.9163818359375,0.928,True,42549248
4905.013656616211,0.984,True,42584064
4905.019378662109,0.954,True,42586112
4905.305480957031,0.961,True,42688512
4905.419921875,0.933,True,42729472
4905.425643920898,0.959,True,42731520
4905.734634399414,0.906,True,42842112
4905.7403564453125,0.921,True,42844160
4905.912017822266,0.97,True,42905600
4905.917739868164,0.96,True,42907648
4906.203842163086,0.933,True,43010048
4906.278228759766,0.902,True,43036672
4906.352615356445,0.94,True,43063296
4906.3812255859375,0.978,True,43073536
4906.570053100586,0.995,True,43141120
4906.638717651367,0.951,True,43165696
4911.0504150390625,0.948,True,44744704
4911.119079589844,0.949,True,44769280
4911.313629150391,0.996,True,44838912
4915.153121948242,0.919,True,46213120
4920.062637329102,0.962,True,47970304
4920.291519165039,0.996,True,48052224
4920.314407348633,0.985,True,48060416
4921.109771728516,0.924,True,48345088
4921.138381958008,0.953,True,48355328
4921.407318115234,0.953,True,48451584
4925.510025024414,0.951,True,49920000
4927.192306518555,0.929,True,50522112
4927.301025390625,0.971,True,50561024
4927.472686767578,0.938,True,50622464
4927.484130859375,0.947,True,50626560
4928.022003173828,0.905,True,50819072
4928.0792236328125,0.965,True,50839552
4928.250885009766,0.958,True,50900992
4928.302383422852,0.949,True,50919424
4928.474044799805,0.975,True,50980864
4928.559875488281,0.949,True,51011584
4928.56559753418,0.968,True,51013632
4928.662872314453,0.973,True,51048448
4931.094741821289,0.938,True,51918848
4931.1004638671875,0.982,True,51920896
4931.249237060547,0.984,True,51974144
4931.380844116211,0.977,True,52021248
4931.386566162109,0.974,True,52023296
4931.523895263672,0.95,True,52072448
4931.569671630859,0.964,True,52088832
4931.598281860352,0.925,True,52099072
4931.67839050293,0.906,True,52127744
4931.775665283203,0.975,True,52162560
4931.815719604492,0.939,True,52176896
4931.821441650391,0.911,True,52178944
4932.101821899414,0.944,True,52279296
4932.1075439453125,0.947,True,52281344
4932.719802856445,0.979,True,52500480
4932.857131958008,0.944,True,52549632
4935.941314697266,0.958,True,53653504
4936.954116821289,0.913,True,54016000
4937.057113647461,0.935,True,54052864
4937.200164794922,0.931,True,54104064
4937.308883666992,0.973,True,54142976
4937.411880493164,0.981,True,54179840
4937.4176025390625,0.982,True,54181888
4937.823867797852,0.952,True,54327296
4939.426040649414,0.958,True,54900736
4939.712142944336,0.966,True,55003136
4939.73503112793,0.938,True,55011328
4939.992523193359,0.95,True,55103488
4940.679168701172,0.964,True,55349248
4948.123550415039,0.955,True,58013696
4948.552703857422,0.985,True,58167296
4948.55842590332,0.966,True,58169344
4948.695755004883,0.913,True,58218496
4949.090576171875,0.975,True,58359808
4949.267959594727,0.973,True,58423296
4949.273681640625,0.972,True,58425344
4950.028991699219,0.987,True,58695680
4950.040435791016,0.993,True,58699776
4950.046157836914,0.954,True,58701824
4952.00309753418,0.946,True,59402240
4952.397918701172,0.962,True,59543552
4952.752685546875,0.966,True,59670528
4952.787017822266,0.958,True,59682816
4952.792739868164,0.956,True,59684864
4953.187561035156,0.966,True,59826176
4953.261947631836,0.978,True,59852800
4953.364944458008,0.923,True,59889664
4953.370666503906,0.955,True,59891712
4953.404998779297,0.908,True,59904000
4953.507995605469,0.974,True,59940864
4953.513717651367,0.978,True,59942912
4953.588104248047,0.951,True,59969536
4953.656768798828,0.976,True,59994112
4954.555130004883,0.931,True,60315648
4957.759475708008,0.95,True,61462528
4957.765197753906,0.954,True,61464576
4957.948303222656,0.983,True,61530112
4958.182907104492,0.987,True,61614080
4958.583450317383,0.901,True,61757440
4960.797882080078,0.998,True,62550016
4960.803604125977,0.991,True,62552064
4960.895156860352,0.966,True,62584832
4964.248275756836,0.978,True,63784960
4965.00358581543,0.985,True,64055296
4965.026473999023,0.914,True,64063488
4966.617202758789,0.953,True,64632832
4966.6229248046875,0.972,True,64634880
4968.539810180664,0.988,True,65320960
4968.5455322265625,0.981,True,65323008
